"PIM.ID","EAN","External.Title","Short.description","Long.description","brand","tl_item.ASSETS.0","Articlenumber","modeljaar","consumentenadviesprijs","Model.Number","framemateriaal","Type.frame.DST"
360426,8713568380300,"F7e SMART D53 BLUEGREY-MAT NO BATT","Voorzien van alle luxe tegen een aantrekkelijke prijs.","Ideale e-bike voor woon-werkverkeer, maar deze fiets schuwt ook geen langere toertocht. Met de aantrekkelijk geprijsde E-motion voorwielmotor (25Nm) is dit een zeer toegankelijke e-bike voor mensen die kwaliteit zoeken. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_9486718811.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_01_d4918bd4f1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_024_3158033e31.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_034_568ff7a80c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_051_a12584c284.jpg","03500584        ",2019,"€ 1.699,00","SPF7ED","Aluminium","Unisex"
360427,8713568380317,"F7e SMART D57 BLUEGREY-MAT NO BATT","Voorzien van alle luxe tegen een aantrekkelijke prijs.","Ideale e-bike voor woon-werkverkeer, maar deze fiets schuwt ook geen langere toertocht. Met de aantrekkelijk geprijsde E-motion voorwielmotor (25Nm) is dit een zeer toegankelijke e-bike voor mensen die kwaliteit zoeken. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_9486718811.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_01_d4918bd4f1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_024_3158033e31.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_034_568ff7a80c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500584/03500584_051_a12584c284.jpg","03500585        ",2019,"€ 1.699,00","SPF7ED","Aluminium","Unisex"
360428,8713568380324,"F7e SMART H53 BLUEGREY-MAT NO BATT","Voorzien van alle luxe tegen een aantrekkelijke prijs.","Ideale e-bike voor woon-werkverkeer, maar deze fiets schuwt ook geen langere toertocht. Met de aantrekkelijk geprijsde E-motion voorwielmotor (25Nm) is dit een zeer toegankelijke e-bike voor mensen die kwaliteit zoeken. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_14be031454.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_01_2b3186f11e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_024_5c9f958c91.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_034_56e904474a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_051_4e2a234d05.jpg","03500587        ",2019,"€ 1.699,00","SPF7EH","Aluminium","Male"
360429,8713568380331,"F7e SMART H57 BLUEGREY-MAT NO BATT","Voorzien van alle luxe tegen een aantrekkelijke prijs.","Ideale e-bike voor woon-werkverkeer, maar deze fiets schuwt ook geen langere toertocht. Met de aantrekkelijk geprijsde E-motion voorwielmotor (25Nm) is dit een zeer toegankelijke e-bike voor mensen die kwaliteit zoeken. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_14be031454.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_01_2b3186f11e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_024_5c9f958c91.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_034_56e904474a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_051_4e2a234d05.jpg","03500588        ",2019,"€ 1.699,00","SPF7EH","Aluminium","Male"
360430,8713568380348,"F7e SMART H61 BLUEGREY-MAT NO BATT","Voorzien van alle luxe tegen een aantrekkelijke prijs.","Ideale e-bike voor woon-werkverkeer, maar deze fiets schuwt ook geen langere toertocht. Met de aantrekkelijk geprijsde E-motion voorwielmotor (25Nm) is dit een zeer toegankelijke e-bike voor mensen die kwaliteit zoeken. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_14be031454.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_01_2b3186f11e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_024_5c9f958c91.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_034_56e904474a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500588/03500588_051_4e2a234d05.jpg","03500589        ",2019,"€ 1.699,00","SPF7EH","Aluminium","Male"
360431,8713568380355,"F7i D48 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_47dfea5c90.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_01_5a3df9dcbc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_02_3b501f95d0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_026_cedcc12bc3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_034_df5c018195.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_050_8d7d9a62f9.jpg","03500443        ",2019,"€ 2.199,00","SPF7ID","Aluminium","Unisex"
360432,8713568380362,"F7i D53 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_47dfea5c90.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_01_5a3df9dcbc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_02_3b501f95d0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_026_cedcc12bc3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_034_df5c018195.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_050_8d7d9a62f9.jpg","03500444        ",2019,"€ 2.199,00","SPF7ID","Aluminium","Unisex"
360433,8713568380379,"F7i D57 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_47dfea5c90.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_01_5a3df9dcbc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_02_3b501f95d0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_026_cedcc12bc3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_034_df5c018195.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_050_8d7d9a62f9.jpg","03500445        ",2019,"€ 2.199,00","SPF7ID","Aluminium","Unisex"
360434,8713568380386,"F7i D61 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_47dfea5c90.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_01_5a3df9dcbc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_02_3b501f95d0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_026_cedcc12bc3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_034_df5c018195.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500444/03500444_050_8d7d9a62f9.jpg","03500446        ",2019,"€ 2.199,00","SPF7ID","Aluminium","Unisex"
360435,8713568380393,"F7i H53 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_5376d4c9ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_01_653ef05a75.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_02_bd21dcd3d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_026_177b336b7d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_034_a541464d68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_050_cc5dcaa0f6.jpg","03500447        ",2019,"€ 2.199,00","SPF7IH","Aluminium","Male"
360436,8713568380409,"F7i H57 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_5376d4c9ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_01_653ef05a75.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_02_bd21dcd3d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_026_177b336b7d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_034_a541464d68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_050_cc5dcaa0f6.jpg","03500448        ",2019,"€ 2.199,00","SPF7IH","Aluminium","Male"
360437,8713568380416,"F7i H61 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_5376d4c9ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_01_653ef05a75.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_02_bd21dcd3d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_026_177b336b7d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_034_a541464d68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_050_cc5dcaa0f6.jpg","03500449        ",2019,"€ 2.199,00","SPF7IH","Aluminium","Male"
360438,8713568380423,"F7i H65 CHOCOLATE/GREY-MAT NO BATT","Heerlijk genieten dankzij de stille motor.","De F7i is een bijzonder comfortabel rijdende ebike en ideaal voor zowel korte ritjes als voor langere toertochten. Dankzij de opvallend stille motor geniet je extra van de omgeving. Dankzij de ION technologie reageert de F7i nauwkeurig op je inspanningen en verrast hij je nooit.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_5376d4c9ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_01_653ef05a75.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_02_bd21dcd3d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_026_177b336b7d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_034_a541464d68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500448/03500448_050_cc5dcaa0f6.jpg","03500450        ",2019,"€ 2.199,00","SPF7IH","Aluminium","Male"
360439,8713568378741,"F8e DLI48 ZILVER/BLAUW 500Wh","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik.","De F8e is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige e-bike. De E-motion voorwielmotor (25Nm) is opvallend laag in geluid, daardoor kan je extra genieten van de omgeving. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_11c2f87d00.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_01_763cf71167.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_02_e7db4f67e5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_023_66a0ae114f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_034_0fa99dcc2e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_051_1ed9b4ca7b.jpg","03501088        ",2019,"€ 1.999,00","SPF8ED","Aluminium","Unisex"
360440,8713568378758,"F8e DLI53 ZLVER/BLAUW 500Wh","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik.","De F8e is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige e-bike. De E-motion voorwielmotor (25Nm) is opvallend laag in geluid, daardoor kan je extra genieten van de omgeving. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_11c2f87d00.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_01_763cf71167.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_02_e7db4f67e5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_023_66a0ae114f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_034_0fa99dcc2e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_051_1ed9b4ca7b.jpg","03501089        ",2019,"€ 1.999,00","SPF8ED","Aluminium","Unisex"
360441,8713568378765,"F8e DLI57 ZILVER/BLAUW 500Wh","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik.","De F8e is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige e-bike. De E-motion voorwielmotor (25Nm) is opvallend laag in geluid, daardoor kan je extra genieten van de omgeving. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_11c2f87d00.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_01_763cf71167.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_02_e7db4f67e5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_023_66a0ae114f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_034_0fa99dcc2e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501089/03501089_051_1ed9b4ca7b.jpg","03501090        ",2019,"€ 1.999,00","SPF8ED","Aluminium","Unisex"
360442,8713568380430,"M7b ACTIVE D48 LIGHTBLUE/BLACK-MAT 300Wh","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_dfd39f509d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_01_0f4edc8966.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_02_b969101982.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_019_34c793a475.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_035_9c7a708a9c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_055_1cef5a54b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_170_70742f1c28.jpg","03506063        ",2019,"€ 2.299,00","SPM7BD3","Aluminium","Unisex"
360443,8713568380447,"M7b ACTIVE D53 LIGHTBLUE/BLACK-MAT 300Wh","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_dfd39f509d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_01_0f4edc8966.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_02_b969101982.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_019_34c793a475.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_035_9c7a708a9c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_055_1cef5a54b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_170_70742f1c28.jpg","03506064        ",2019,"€ 2.299,00","SPM7BD3","Aluminium","Unisex"
360444,8713568380454,"M7b ACTIVE D57 LIGHTBLUE/BLACK-MAT 300Wh","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_dfd39f509d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_01_0f4edc8966.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_02_b969101982.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_019_34c793a475.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_035_9c7a708a9c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_055_1cef5a54b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_170_70742f1c28.jpg","03506065        ",2019,"€ 2.299,00","SPM7BD3","Aluminium","Unisex"
360445,8713568380461,"M7b ACTIVE D61 LIGHTBLUE/BLACK-MAT 300Wh","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","De M7b 300Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_dfd39f509d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_01_0f4edc8966.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_02_b969101982.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_019_34c793a475.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_035_9c7a708a9c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_055_1cef5a54b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506064/03506064_170_70742f1c28.jpg","03506066        ",2019,"€ 2.299,00","SPM7BD3","Aluminium","Unisex"
360446,8713568380508,"M7b ACTIVE D48 BLACK/GREY-MAT 400Wh","De M7b 400Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","De M7b 400Wh is een bijzonder mooi afgewerkte fiets die ideaal is voor de langere fietstochten door heuvelachtig gebied, maar ook voor kortere ritten zoals naar het werk. Met de krachtige Bosch Active Line middenmotor (40Nm) en de 7 versnellingen fiets je zonder moeite door elk landschap. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_e0143af5b0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_01_e5c24faa88.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_02_71e8934f4b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_019_43308c507b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_035_ef00f1f941.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_055_26d2db7b1c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03506071/03506071_170_93d2978128.jpg","03506070        ",2019,"€ 2.449,00","SPM7BD4","Aluminium","Unisex"
